"Latitude","Longitude","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.66671097,-102.10556622,true,1.0,4.83,35.00,3650.74,178.2,2,63.0,0.00,16.2,1.2,14.7,10.6,0.0,3.3,2741.6,45.7,45.1,1531419627.0
40.66669719,-102.10556568,true,1.0,5.10,35.00,3650.76,178.7,2,64.0,0.00,15.2,1.0,12.9,11.1,0.0,3.5,2708.5,45.1,45.1,1531419628.0
40.66668260,-102.10556550,true,1.0,5.29,35.00,3650.75,179.3,2,65.0,0.00,16.2,1.1,13.2,11.5,0.0,3.6,2705.6,45.1,45.1,1531419629.0
40.66666800,-102.10556514,true,1.0,5.29,35.00,3650.74,178.9,2,64.0,0.00,16.2,1.1,13.5,11.8,0.0,3.6,2775.6,46.3,46.3,1531419630.0
40.66665340,-102.10556478,true,1.0,5.29,35.00,3650.71,178.4,2,61.0,0.00,15.2,1.0,13.5,11.5,0.0,3.6,2717.1,45.3,45.3,1531419631.0
40.66663867,-102.10556442,true,1.0,5.38,35.00,3650.72,178.0,2,65.0,0.00,15.2,1.0,13.8,12.3,0.0,3.7,2853.0,47.5,47.4,1531419632.0
40.66662420,-102.10556371,true,1.0,5.38,35.00,3650.70,177.4,2,64.0,0.00,16.2,1.0,13.4,11.7,0.0,3.7,2697.9,45.0,45.0,1531419633.0
40.66660974,-102.10556281,true,1.0,5.47,35.00,3650.77,177.4,2,67.0,0.00,16.2,1.0,12.4,11.4,0.0,3.7,2597.4,43.3,43.3,1531419634.0
40.66659514,-102.10556191,true,1.0,5.38,35.00,3650.78,177.6,2,67.0,0.00,16.2,1.0,12.7,12.1,0.0,3.7,2812.1,46.9,46.9,1531419635.0
40.66658109,-102.10556101,true,1.0,5.29,35.00,3650.75,177.5,2,65.0,0.00,16.2,1.1,12.9,10.9,0.0,3.6,2573.3,42.9,42.9,1531419636.0
40.66656595,-102.10556029,true,1.0,5.65,35.00,3650.75,177.7,2,65.0,0.00,16.2,1.0,12.9,11.3,0.0,3.9,2490.3,41.5,41.5,1531419637.0
40.66655040,-102.10555975,true,1.0,5.65,35.00,3650.78,178.1,2,64.0,0.00,16.2,1.0,13.0,11.0,0.0,3.9,2422.4,40.4,40.4,1531419638.0
40.66653471,-102.10555921,true,1.0,5.65,35.00,3650.70,178.6,2,64.0,0.00,16.2,1.0,13.1,9.6,0.0,3.9,2121.0,35.4,35.4,1531419639.0
40.66651929,-102.10555885,true,1.0,5.65,35.00,3650.69,178.9,2,64.0,0.00,16.2,1.0,12.2,10.4,0.0,3.9,2296.5,38.3,38.3,1531419640.0
40.66650374,-102.10555849,true,1.0,5.74,35.00,3650.74,179.4,2,61.0,0.00,15.2,0.9,12.1,10.2,0.0,3.9,2210.1,36.8,36.8,1531419641.0
40.66648791,-102.10555831,true,1.0,5.56,35.00,3650.70,179.9,2,64.0,0.00,15.2,0.9,12.4,10.4,0.0,3.8,2322.5,38.7,38.7,1531419642.0
40.66647195,-102.10555831,true,1.0,5.74,35.00,3650.66,180.0,2,71.0,0.00,17.1,1.0,12.6,10.6,0.0,3.9,2286.9,38.1,38.1,1531419643.0
40.66645612,-102.10555849,true,1.0,5.74,35.00,3650.66,180.3,2,76.0,0.00,18.1,1.1,12.6,11.3,0.0,3.9,2449.6,40.8,40.8,1531419644.0
40.66644057,-102.10555867,true,1.0,5.74,35.00,3650.73,180.4,2,68.0,0.00,17.1,1.0,12.7,12.1,0.0,3.9,2618.0,43.6,43.6,1531419645.0
40.66642502,-102.10555885,true,1.0,5.56,35.00,3650.69,180.3,2,71.0,0.00,17.1,1.1,11.8,11.7,0.0,3.8,2630.9,43.8,43.8,1531419646.0
40.66640960,-102.10555885,true,1.0,5.56,35.00,3650.69,179.9,2,68.0,0.00,17.1,1.1,12.0,12.8,0.0,3.8,2862.1,47.7,47.7,1531419647.0
40.66639418,-102.10555885,true,1.0,5.56,35.00,3650.66,179.7,2,71.0,0.00,17.1,1.1,12.4,13.1,0.0,3.8,2929.0,48.8,48.8,1531419648.0
40.66637918,-102.10555867,true,1.0,5.56,35.00,3650.73,179.7,2,69.0,0.00,17.1,1.1,12.7,13.0,0.0,3.8,2908.8,48.5,48.5,1531419649.0
40.66636390,-102.10555867,true,1.0,5.56,35.00,3650.77,179.7,2,69.0,0.00,17.1,1.1,12.6,11.3,0.0,3.8,2521.4,42.0,42.0,1531419650.0
40.66634875,-102.10555867,true,1.0,5.65,35.00,3650.77,179.7,2,68.0,0.00,17.1,1.0,12.0,12.5,0.0,3.9,2747.0,45.8,45.8,1531419651.0
40.66633320,-102.10555849,true,1.0,5.56,35.00,3650.75,179.5,2,71.0,0.00,17.1,1.1,12.7,12.3,0.0,3.8,2749.3,45.8,45.8,1531419652.0
40.66631792,-102.10555813,true,1.0,5.56,35.00,3650.78,179.4,2,68.0,0.00,17.1,1.1,13.0,11.0,0.0,3.8,2467.5,41.1,41.1,1531419653.0
40.66630264,-102.10555795,true,1.0,5.56,35.00,3650.78,179.3,2,67.0,0.00,16.2,1.0,13.1,12.0,0.0,3.8,2683.6,44.7,44.7,1531419654.0
40.66628736,-102.10555795,true,1.0,5.56,35.00,3650.82,179.7,2,71.0,0.00,17.1,1.1,13.3,11.2,0.0,3.8,2498.0,41.6,41.6,1531419655.0
40.66627167,-102.10555777,true,1.0,5.65,35.00,3650.83,180.0,2,71.0,0.00,18.1,1.1,12.9,10.6,0.0,3.9,2324.4,38.7,38.7,1531419656.0
40.66625584,-102.10555777,true,1.0,5.83,35.00,3650.81,180.0,2,71.0,0.00,17.1,1.0,12.8,11.3,0.0,4.0,2405.1,40.1,40.1,1531419657.0
40.66624015,-102.10555795,true,1.0,5.65,35.00,3650.82,181.5,2,75.0,0.00,18.1,1.1,13.2,11.0,0.0,3.9,2415.5,40.3,40.3,1531419658.0
40.66622460,-102.10555885,true,1.0,5.65,35.00,3650.79,185.7,2,76.0,0.00,18.1,1.1,13.4,11.7,0.0,3.9,2570.9,42.8,42.8,1531419659.0
40.66620987,-102.10556227,true,1.0,5.65,35.00,3650.86,193.7,2,73.0,0.00,18.1,1.1,13.7,11.5,0.0,3.9,2526.9,42.1,42.0,1531419660.0
40.66619445,-102.10556838,true,1.0,5.74,35.00,3650.79,201.2,2,68.0,0.00,17.1,1.0,13.9,12.4,0.0,3.9,2696.2,44.9,44.7,1531419661.0
40.66618081,-102.10557684,true,1.0,5.38,35.00,3650.83,208.6,2,63.0,0.00,16.2,1.0,14.2,12.1,0.0,3.7,2793.8,46.6,46.2,1531419662.0
40.66616894,-102.10558673,true,1.0,5.29,35.00,3650.89,213.1,2,65.0,0.00,16.2,1.1,13.8,11.6,0.0,3.6,2734.9,45.6,45.4,1531419663.0
40.66615734,-102.10559716,true,1.0,5.19,35.00,3650.94,214.2,2,68.0,0.00,16.2,1.1,13.8,12.7,0.0,3.5,3042.9,50.7,50.5,1531419664.0
40.66614602,-102.10560759,true,1.0,4.92,35.00,3651.02,214.4,2,78.0,0.00,18.1,1.3,14.6,11.8,0.0,3.4,2986.1,49.8,49.1,1531419665.0
40.66613510,-102.10561695,true,1.0,4.83,35.00,3651.02,211.1,2,76.0,0.00,19.0,1.4,14.9,10.0,0.0,3.3,2574.7,42.9,42.2,1531419666.0
40.66612310,-102.10562522,true,1.0,4.83,35.00,3651.06,204.4,2,67.0,0.00,17.1,1.2,15.1,9.3,0.0,3.3,2401.4,40.0,39.3,1531419667.0
40.66611164,-102.10563115,true,1.0,4.47,35.00,3651.20,194.4,2,71.0,0.00,17.1,1.3,14.9,9.8,0.0,3.0,2738.6,45.6,44.9,1531419668.0
40.66609827,-102.10563367,true,1.0,4.83,35.00,3651.27,182.6,2,71.0,0.00,18.1,1.3,14.5,11.0,0.0,3.3,2822.4,47.0,46.5,1531419669.0
40.66608476,-102.10563277,true,1.0,5.01,35.00,3651.25,171.8,2,68.0,0.00,17.1,1.2,15.4,12.0,0.0,3.4,2986.3,49.8,48.7,1531419670.0
40.66607139,-102.10562846,true,1.0,5.01,35.00,3651.21,161.5,2,64.0,0.00,16.2,1.1,15.8,12.0,0.0,3.4,2984.2,49.7,48.4,1531419671.0
40.66605911,-102.10562126,true,1.0,5.01,35.00,3651.23,151.3,2,64.0,0.00,16.2,1.1,16.0,11.2,0.0,3.4,2779.0,46.3,45.0,1531419672.0
40.66604792,-102.10561137,true,1.0,5.01,35.00,3651.27,142.6,2,64.0,0.00,16.2,1.1,16.0,11.2,0.0,3.4,2779.0,46.3,45.0,1531419673.0
40.66603701,-102.10559986,true,1.0,5.01,35.00,3651.32,141.1,2,63.0,0.00,15.2,1.0,16.0,11.9,0.0,3.4,2966.1,49.4,48.0,1531419674.0
40.66602582,-102.10558817,true,1.0,5.19,35.00,3651.20,144.6,2,63.0,0.00,15.2,1.0,13.7,12.5,0.0,3.5,2993.0,49.9,49.8,1531419675.0
40.66601450,-102.10557917,true,1.0,5.01,35.00,3651.18,152.2,2,63.0,0.00,15.2,1.0,13.3,11.6,0.0,3.4,2883.9,48.1,48.1,1531419676.0
40.66600167,-102.10557162,true,1.0,4.92,35.00,3651.26,158.9,2,60.0,0.00,15.2,1.1,13.7,12.1,0.0,3.4,3060.5,51.0,50.9,1531419677.0
40.66598653,-102.10556550,true,1.0,5.56,35.00,3651.32,166.2,2,67.0,0.00,15.2,0.9,13.9,11.9,0.0,3.8,2670.4,44.5,44.3,1531419678.0
40.66597029,-102.10556191,true,1.0,5.74,35.00,3651.26,172.6,2,64.0,0.00,16.2,1.0,14.0,14.1,0.0,3.9,3059.7,51.0,50.7,1531419679.0
40.66595460,-102.10556065,true,1.0,5.83,35.00,3651.31,176.4,2,63.0,0.00,15.2,0.9,13.9,12.8,0.0,4.0,2738.7,45.6,45.4,1531419680.0
40.66593919,-102.10556011,true,1.0,5.83,35.00,3651.38,178.1,2,68.0,0.00,16.2,1.0,12.6,15.1,0.0,4.0,3218.0,53.6,53.6,1531419681.0
40.66592268,-102.10555975,true,1.0,5.93,35.00,3651.32,177.9,2,65.0,0.00,16.2,0.9,12.6,13.3,0.0,4.0,2789.2,46.5,46.5,1531419682.0
40.66590644,-102.10555903,true,1.0,6.11,35.00,3651.42,177.7,2,65.0,0.00,16.2,0.9,12.9,12.8,0.0,4.2,2612.3,43.5,43.5,1531419683.0
40.66589062,-102.10555813,true,1.0,5.83,35.00,3651.60,177.6,2,61.0,0.00,15.2,0.9,13.0,14.7,0.0,4.0,3139.1,52.3,52.3,1531419684.0
40.66587425,-102.10555741,true,1.0,5.83,35.00,3651.56,177.8,2,61.0,0.00,15.2,0.9,13.1,13.3,0.0,4.0,2834.6,47.2,47.2,1531419685.0
40.66585760,-102.10555669,true,1.0,5.83,35.00,3651.48,177.7,2,63.0,0.00,15.2,0.9,12.5,14.1,0.0,4.0,3015.8,50.3,50.3,1531419686.0
40.66584123,-102.10555579,true,1.0,6.11,35.00,3651.50,177.8,2,61.0,0.00,15.2,0.9,12.2,14.1,0.0,4.2,2878.5,48.0,48.0,1531419687.0
40.66582499,-102.10555489,true,1.0,5.83,35.00,3651.53,177.8,2,60.0,0.00,15.2,0.9,12.5,14.3,0.0,4.0,3057.9,51.0,51.0,1531419688.0
40.66580862,-102.10555399,true,1.0,5.93,35.00,3651.54,177.7,2,60.0,0.00,15.2,0.9,12.7,15.3,0.0,4.0,3203.5,53.4,53.4,1531419689.0
40.66579211,-102.10555309,true,1.0,5.93,35.00,3651.51,177.9,2,61.0,0.00,15.2,0.9,12.8,13.1,0.0,4.0,2746.1,45.8,45.8,1531419690.0
40.66577602,-102.10555255,true,1.0,6.01,35.00,3651.57,178.6,2,63.0,0.00,15.2,0.9,12.4,16.0,0.0,4.1,3304.8,55.1,55.1,1531419691.0
40.66575964,-102.10555201,true,1.0,5.93,35.00,3651.61,178.6,2,63.0,0.00,15.2,0.9,11.9,13.3,0.0,4.0,2797.9,46.6,46.6,1531419692.0
40.66574273,-102.10555165,true,1.0,6.20,35.00,3651.62,178.7,2,60.0,0.00,15.2,0.8,12.2,14.4,0.0,4.2,2899.9,48.3,48.3,1531419693.0
40.66572581,-102.10555129,true,1.0,6.20,35.00,3651.62,179.3,2,61.0,0.00,15.2,0.8,12.4,14.8,0.0,4.2,2975.2,49.6,49.6,1531419694.0
40.66570889,-102.10555111,true,1.0,6.20,35.00,3651.68,179.5,2,61.0,0.00,15.2,0.8,12.5,14.5,0.0,4.2,2916.8,48.6,48.6,1531419695.0
40.66569156,-102.10555094,true,1.0,6.20,35.00,3651.69,179.6,2,63.0,0.00,15.2,0.8,12.4,15.0,0.0,4.2,3010.7,50.2,50.2,1531419696.0
40.66567383,-102.10555076,true,1.0,6.38,35.00,3651.70,179.1,2,63.0,0.00,15.2,0.8,11.8,14.7,0.0,4.3,2875.3,47.9,47.9,1531419697.0
40.66565650,-102.10555040,true,1.0,6.29,35.00,3651.72,179.1,2,61.0,0.00,15.2,0.8,12.1,13.7,0.0,4.3,2709.5,45.2,45.2,1531419698.0
40.66563931,-102.10555004,true,1.0,6.29,35.00,3651.75,178.7,2,63.0,0.00,15.2,0.8,12.3,14.4,0.0,4.3,2853.1,47.6,47.6,1531419699.0
40.66562185,-102.10554950,true,1.0,6.38,35.00,3651.76,178.5,2,64.0,0.00,15.2,0.8,12.4,15.8,0.0,4.3,3074.7,51.2,51.2,1531419700.0
40.66560438,-102.10554878,true,1.0,6.29,35.00,3651.82,178.3,2,63.0,0.00,15.2,0.8,12.1,14.7,0.0,4.3,2914.3,48.6,48.6,1531419701.0
40.66558719,-102.10554806,true,1.0,6.29,35.00,3651.81,177.9,2,64.0,0.00,15.2,0.8,11.6,13.9,0.0,4.3,2753.6,45.9,45.9,1531419702.0
40.66556987,-102.10554716,true,1.0,6.29,35.00,3651.88,177.9,2,64.0,0.00,16.2,0.9,11.8,14.1,0.0,4.3,2793.1,46.6,46.6,1531419703.0
40.66555268,-102.10554644,true,1.0,6.29,35.00,3651.93,178.2,2,63.0,0.00,16.2,0.9,12.0,15.2,0.0,4.3,3001.1,50.0,50.0,1531419704.0
40.66553576,-102.10554572,true,1.0,6.20,35.00,3651.94,178.0,2,68.0,0.00,16.2,0.9,12.2,14.2,0.0,4.2,2861.3,47.7,47.7,1531419705.0
40.66551843,-102.10554500,true,1.0,6.29,35.00,3651.97,177.9,2,63.0,0.00,16.2,0.9,11.9,13.2,0.0,4.3,2608.8,43.5,43.5,1531419706.0
40.66550138,-102.10554428,true,1.0,6.20,35.00,3651.98,179.7,2,63.0,0.00,15.2,0.8,11.5,14.6,0.0,4.2,2922.7,48.7,48.7,1531419707.0
40.66548432,-102.10554482,true,1.0,6.29,35.00,3652.03,181.1,2,68.0,0.00,16.2,0.9,11.6,16.1,0.0,4.3,3193.8,53.2,53.2,1531419708.0
40.66546713,-102.10554536,true,1.0,6.29,35.00,3652.12,181.4,2,63.0,0.00,16.2,0.9,11.7,12.6,0.0,4.3,2492.5,41.5,41.5,1531419709.0
40.66544994,-102.10554590,true,1.0,6.29,35.00,3652.12,180.9,2,60.0,0.00,15.2,0.8,11.9,13.2,0.0,4.3,2616.8,43.6,43.6,1531419710.0
40.66543303,-102.10554608,true,1.0,6.20,35.00,3652.13,180.2,2,61.0,0.00,15.2,0.8,12.1,14.0,0.0,4.2,2810.8,46.8,46.8,1531419711.0
40.66541543,-102.10554608,true,1.0,6.29,35.00,3652.17,179.6,2,61.0,0.00,15.2,0.8,11.5,14.6,0.0,4.3,2886.0,48.1,48.1,1531419712.0
40.66539824,-102.10554554,true,1.0,6.20,35.00,3652.22,178.7,2,59.0,0.00,15.2,0.8,11.5,15.0,0.0,4.2,3021.9,50.4,50.4,1531419713.0
40.66538091,-102.10554500,true,1.0,6.29,35.00,3652.23,178.0,2,61.0,0.00,15.2,0.8,11.7,13.5,0.0,4.3,2676.7,44.6,44.6,1531419714.0
40.66536358,-102.10554410,true,1.0,6.20,35.00,3652.22,177.9,2,61.0,0.00,15.2,0.8,11.8,14.2,0.0,4.2,2842.7,47.4,47.4,1531419715.0
40.66534653,-102.10554356,true,1.0,6.29,35.00,3652.25,179.0,2,63.0,0.00,15.2,0.8,11.9,13.0,0.0,4.3,2572.6,42.9,42.9,1531419716.0
40.66532934,-102.10554320,true,1.0,6.38,35.00,3652.27,179.0,2,61.0,0.00,15.2,0.8,11.5,13.3,0.0,4.3,2598.5,43.3,43.3,1531419717.0
40.66531228,-102.10554320,true,1.0,6.29,35.00,3652.30,179.7,2,63.0,0.00,15.2,0.8,11.4,13.4,0.0,4.3,2652.5,44.2,44.2,1531419718.0
40.66529496,-102.10554320,true,1.0,6.29,35.00,3652.32,180.2,2,64.0,0.00,15.2,0.8,11.7,12.7,0.0,4.3,2503.3,41.7,41.7,1531419719.0
40.66527777,-102.10554338,true,1.0,6.29,35.00,3652.32,180.3,2,64.0,0.00,16.2,0.9,11.9,14.7,0.0,4.3,2914.3,48.6,48.6,1531419720.0
40.66526044,-102.10554356,true,1.0,6.38,35.00,3652.36,180.3,2,63.0,0.00,15.2,0.8,11.9,13.1,0.0,4.3,2556.7,42.6,42.6,1531419721.0
40.66524339,-102.10554374,true,1.0,6.29,35.00,3652.46,180.4,2,61.0,0.00,15.2,0.8,11.7,14.6,0.0,4.3,2896.2,48.3,48.3,1531419722.0
40.66522606,-102.10554392,true,1.0,6.29,35.00,3652.48,180.4,2,63.0,0.00,15.2,0.8,11.7,13.9,0.0,4.3,2752.2,45.9,45.9,1531419723.0
40.66520887,-102.10554392,true,1.0,6.20,35.00,3652.51,180.0,2,63.0,0.00,15.2,0.8,11.9,14.2,0.0,4.2,2853.4,47.6,47.6,1531419724.0
40.66519181,-102.10554410,true,1.0,6.38,35.00,3652.52,179.9,2,63.0,0.00,15.2,0.8,11.9,12.0,0.0,4.3,2347.8,39.1,39.1,1531419725.0
40.66517476,-102.10554410,true,1.0,6.38,35.00,3652.64,179.8,2,61.0,0.00,15.2,0.8,11.6,14.5,0.0,4.3,2833.6,47.2,47.2,1531419726.0
40.66515716,-102.10554392,true,1.0,6.29,35.00,3652.62,179.1,2,64.0,0.00,15.2,0.8,11.5,16.6,0.0,4.3,3289.2,54.8,54.8,1531419727.0
40.66513997,-102.10554356,true,1.0,6.29,35.00,3652.66,178.6,2,65.0,0.00,16.2,0.9,11.9,13.6,0.0,4.3,2685.1,44.8,44.8,1531419728.0
40.66512251,-102.10554302,true,1.0,6.29,35.00,3652.65,178.4,2,65.0,0.00,16.2,0.9,12.1,10.8,0.0,4.3,2128.7,35.5,35.5,1531419729.0
40.66510627,-102.10554230,true,1.0,6.01,35.00,3652.68,178.2,2,60.0,0.00,16.2,0.9,12.3,11.7,0.0,4.1,2420.7,40.3,40.3,1531419730.0
40.66509099,-102.10554194,true,1.0,5.74,35.00,3652.74,179.0,2,63.0,0.00,15.2,0.9,12.4,11.9,0.0,3.9,2578.9,43.0,43.0,1531419731.0
40.66508008,-102.10554158,true,1.0,5.10,35.00,3652.72,179.2,2,63.0,0.00,15.2,1.0,12.4,9.0,0.0,3.5,2184.3,36.4,36.4,1531419732.0
40.66506821,-102.10554158,true,1.0,3.92,35.00,3652.77,179.3,2,61.0,0.00,15.2,1.3,11.7,7.8,0.0,2.7,2475.6,41.3,41.3,1531419733.0
40.66506070,-102.10554140,true,1.0,3.37,35.00,3652.74,179.2,2,64.0,0.00,15.2,1.6,11.9,8.1,0.0,2.3,2996.7,49.9,49.9,1531419734.0
40.66505115,-102.10554140,true,1.0,3.28,35.00,3652.81,179.5,2,60.0,0.00,16.2,1.7,12.1,8.1,0.0,2.2,3057.8,51.0,51.0,1531419735.0
40.66504638,-102.10554122,true,1.0,2.28,35.00,3652.83,179.4,2,56.0,0.00,14.3,2.2,12.3,4.7,0.0,1.6,2564.1,42.7,42.7,1531419736.0
40.66504310,-102.10554122,true,1.0,1.28,35.00,3652.83,179.6,2,44.0,0.00,14.3,3.9,12.4,2.6,0.0,0.9,2559.3,42.7,42.7,1531419737.0
40.66504815,-102.10554122,true,2.0,6.56,35.00,3652.77,179.7,2,59.0,0.00,6.2,0.7,12.4,1.6,0.0,2.2,603.5,10.1,10.1,1531419738.0
40.66505088,-102.10554122,true,1.0,3.28,35.00,3652.71,179.7,2,59.0,0.00,12.4,1.3,12.4,1.6,0.0,2.2,603.5,10.1,10.1,1531419738.0
40.66506452,-102.10554122,true,1.0,4.83,35.00,3652.67,179.9,2,47.0,0.00,13.3,1.0,12.5,1.4,0.0,3.3,355.0,5.9,5.9,1531419739.0
40.66509686,-102.10553457,true,1.0,2.46,0.00,3652.61,205.5,2,42.0,0.00,8.6,0.0,12.5,0.6,0.0,1.7,0.0,0.0,0.0,1531419744.0
40.66509331,-102.10553691,true,1.0,2.46,0.00,3652.57,204.7,2,42.0,0.00,8.6,0.0,12.5,0.6,0.0,1.7,0.0,0.0,0.0,1531419744.0
40.66509331,-102.10553691,true,1.0,2.46,0.00,3652.57,204.7,2,42.0,0.00,8.6,0.0,12.5,0.6,0.0,1.7,0.0,0.0,0.0,1531419744.0
40.66508690,-102.10554122,true,1.0,3.37,0.82,3652.71,207.3,2,43.0,0.00,9.5,41.8,12.6,0.2,-17.1,2.3,3768.5,62.8,62.8,1531419745.0
40.66507612,-102.10555004,true,1.0,3.92,0.00,3652.66,213.3,2,39.0,0.00,10.5,0.0,12.6,0.4,0.0,2.7,0.0,0.0,0.0,1531419746.0
40.66507025,-102.10555579,true,1.0,3.28,0.00,3652.68,217.8,2,36.0,0.00,9.5,0.0,12.6,0.4,0.0,2.2,0.0,0.0,0.0,1531419747.0
40.66506439,-102.10556299,true,1.0,2.64,0.00,3652.78,225.6,2,38.0,0.00,8.6,0.0,12.6,0.6,0.0,1.8,0.0,0.0,0.0,1531419748.0
40.66505988,-102.10556928,true,1.0,3.01,35.00,3652.80,228.3,2,42.0,0.00,9.5,1.1,12.5,2.1,0.0,2.1,885.9,14.8,14.8,1531419749.0
40.66505183,-102.10558223,true,1.0,4.10,35.00,3652.81,228.4,2,43.0,0.00,10.5,0.9,12.6,6.4,0.0,2.8,1940.1,32.3,32.3,1531419750.0
40.66504269,-102.10559464,true,1.0,4.74,35.00,3652.81,221.0,2,47.0,0.00,10.5,0.8,12.6,6.2,0.0,3.2,1624.2,27.1,27.1,1531419751.0
40.66503191,-102.10560543,true,1.0,4.92,35.00,3652.84,210.3,2,46.0,0.00,11.4,0.8,12.5,6.1,0.0,3.4,1555.0,25.9,25.9,1531419752.0
40.66501991,-102.10561281,true,1.0,4.74,35.00,3652.81,199.0,2,46.0,0.00,11.4,0.8,12.5,7.6,0.0,3.2,1984.5,33.1,33.1,1531419753.0
40.66500722,-102.10561713,true,1.0,4.83,35.00,3652.82,186.9,2,55.0,0.00,11.4,0.8,12.7,10.1,0.0,3.3,2604.2,43.4,43.4,1531419754.0
40.66499344,-102.10561731,true,1.0,4.92,35.00,3652.90,175.1,2,59.0,0.00,13.3,0.9,12.6,10.0,0.0,3.4,2523.2,42.1,42.1,1531419755.0
40.66497993,-102.10561443,true,1.0,5.01,35.00,3652.83,166.7,2,59.0,0.00,14.3,1.0,12.0,7.5,0.0,3.4,1857.1,31.0,31.0,1531419756.0
40.66496643,-102.10560903,true,1.0,5.01,35.00,3652.80,158.0,2,59.0,0.00,14.3,1.0,11.9,9.2,0.0,3.4,2292.5,38.2,38.2,1531419757.0
40.66495469,-102.10560076,true,1.0,4.83,35.00,3652.82,147.1,2,59.0,0.00,14.3,1.0,12.2,9.3,0.0,3.3,2388.0,39.8,39.8,1531419758.0
40.66494460,-102.10559033,true,1.0,4.74,35.00,3652.92,135.0,2,61.0,0.00,14.3,1.0,12.5,9.6,0.0,3.2,2526.3,42.1,42.1,1531419759.0
40.66493627,-102.10557684,true,1.0,4.83,35.00,3652.96,123.4,2,64.0,0.00,15.2,1.1,12.6,10.0,0.0,3.3,2571.2,42.9,42.9,1531419760.0
40.66493054,-102.10556317,true,1.0,4.37,35.00,3652.91,114.2,2,60.0,0.00,15.2,1.2,12.7,10.1,0.0,3.0,2868.0,47.8,47.8,1531419761.0
40.66492741,-102.10555219,true,1.0,3.92,35.00,3652.97,106.8,2,59.0,0.00,15.2,1.3,12.7,7.7,0.0,2.7,2438.5,40.6,40.6,1531419762.0
40.66492536,-102.10553942,true,1.0,3.10,35.00,3652.98,98.0,2,56.0,0.00,14.3,1.6,12.7,6.2,0.0,2.1,2496.2,41.6,41.6,1531419763.0
40.66492481,-102.10553187,true,1.0,2.19,35.00,3652.96,93.0,2,55.0,0.00,14.3,2.3,12.7,5.7,0.0,1.5,3242.4,54.0,54.0,1531419764.0
40.66492481,-102.10552881,true,1.0,0.27,35.00,3652.94,90.8,2,53.0,0.00,14.3,18.1,12.5,4.5,0.0,0.2,20480.8,341.3,341.3,1531419765.0
40.66492536,-102.10554140,true,2.0,6.75,35.00,3652.99,94.5,2,63.0,0.00,6.7,0.7,12.3,2.8,0.0,2.3,1040.5,17.3,17.3,1531419766.0
40.66492536,-102.10554140,true,1.0,3.37,35.00,3652.99,94.5,2,63.0,0.00,13.3,1.4,12.3,2.8,0.0,2.3,1040.5,17.3,17.3,1531419766.0
40.66495074,-102.10561047,true,1.0,2.28,0.00,3652.84,142.1,2,43.0,0.00,8.6,0.0,13.2,0.9,0.0,1.6,0.0,0.0,0.0,1531419773.0
40.66494460,-102.10560489,true,1.0,2.28,0.00,3652.89,140.3,2,43.0,0.00,8.6,0.0,13.2,0.9,0.0,1.6,0.0,0.0,0.0,1531419774.0
40.66494009,-102.10560022,true,1.0,4.65,3.80,3652.79,140.2,2,48.0,0.00,12.4,8.5,13.2,0.2,15.6,3.2,562.5,9.4,9.4,1531419774.0
40.66492918,-102.10558943,true,1.0,4.92,3.80,3652.89,142.0,2,38.0,0.00,10.5,6.8,13.1,0.0,15.6,3.4,0.0,0.0,0.0,1531419775.0
40.66491840,-102.10557935,true,1.0,4.47,4.21,3652.89,145.6,2,35.0,0.00,8.6,5.5,13.3,0.4,15.4,3.0,1025.2,17.1,17.1,1531419776.0
40.66490749,-102.10557090,true,1.0,4.65,35.00,3652.79,150.8,2,39.0,0.00,9.5,0.7,13.2,1.3,0.0,3.2,359.1,6.0,6.0,1531419777.0
40.66489657,-102.10556442,true,1.0,4.37,35.00,3652.85,157.9,2,40.0,0.00,9.5,0.8,13.2,5.6,0.0,3.0,1603.7,26.7,26.7,1531419778.0
40.66488470,-102.10555957,true,1.0,4.74,35.00,3652.92,164.5,2,42.0,0.00,10.5,0.8,13.4,6.7,0.0,3.2,1749.4,29.2,29.2,1531419779.0
40.66487161,-102.10555561,true,1.0,4.83,35.00,3652.93,167.3,2,42.0,0.00,10.5,0.7,13.5,9.2,0.0,3.3,2375.3,39.6,39.6,1531419780.0
40.66485851,-102.10555273,true,1.0,5.01,35.00,3652.93,170.7,2,47.0,0.00,10.5,0.7,13.6,9.4,0.0,3.4,2333.4,38.9,38.8,1531419781.0
40.66484473,-102.10555058,true,1.0,5.01,35.00,3653.00,173.6,2,47.0,0.00,10.5,0.7,13.6,9.4,0.0,3.4,2333.4,38.9,38.8,1531419782.0
40.66483108,-102.10554932,true,1.0,5.01,35.00,3652.98,176.9,2,51.0,0.00,12.4,0.9,13.8,11.0,0.0,3.4,2725.7,45.4,45.3,1531419783.0
40.66481730,-102.10554860,true,1.0,5.10,35.00,3653.06,176.5,2,56.0,0.00,13.3,0.9,13.8,11.0,0.0,3.5,2678.8,44.6,44.5,1531419784.0
40.66480325,-102.10554770,true,1.0,5.01,35.00,3653.09,176.5,2,57.0,0.00,14.3,1.0,13.8,8.3,0.0,3.4,2070.0,34.5,34.4,1531419785.0
